No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
14999        4        0.16387759183945597        0.17587839189279286        0.17201146743116208        0.16014400960064004        0.16634442296153076        0.1617441162744183
15000        1        0.16393333333333332        0.17586666666666667        0.172        0.16013333333333332        0.16633333333333333        0.16173333333333334
15001        6        0.16392240517298848        0.17585494300379975        0.17198853409772683        0.16012265848943405        0.16632224518365443        0.16178921405239652
15002        1        0.1639781362485002        0.1758432209038795        0.17197706972403679        0.1601119850686575        0.16631115851219838        0.16177842954272764
15003        1        0.16403385989468772        0.17583150036659334        0.17196560687862428        0.1601013130707192        0.1663000733186696        0.16176764647070585
15004        6        0.16402292721940817        0.1758197813916289        0.17195414556118369        0.16009064249533458        0.1662889896027726        0.16182351372967207
15005        5        0.1640119960013329        0.17580806397867377        0.17194268577140953        0.16007997334221927        0.1663445518160613        0.16181272909030323
15006        5        0.1640010662401706        0.1757963481274157        0.1719312275089964        0.1600693056110889        0.16640010662401705        0.16180194588831134
15007        2        0.16399013793563003        0.17585126940760978        0.17191977077363896        0.16005863930165923        0.1663890184580529        0.16179116412340908
15008        3        0.16397921108742003        0.17583955223880596        0.17197494669509594        0.16004797441364604        0.16637793176972282        0.16178038379530918
15009        5        0.16396828569524952        0.1758278366313545        0.17196348857352256        0.16003731094676527        0.1664334732493837        0.16176960490372444
15010        2        0.16395736175882744        0.1758827448367755        0.1719520319786809        0.16002664890073284        0.16642238507661558        0.16175882744836775
15011        5        0.1639464392778629        0.1758710279128639        0.17194057691026582        0.1600159882752648        0.1664779161947905        0.1617480514289521
15012        5        0.163935518252065        0.17585931254996004        0.17192912336797228        0.16000532907007728        0.16653343991473488        0.16173727684519051
15013        6        0.163924598681143        0.17584759874775194        0.17191767135149538        0.15999467128488642        0.16652234729900753        0.16179311263571572
15014        5        0.16391368056480618        0.1758358865059278        0.17190622086053017        0.15998401491940856        0.16657786066338084        0.16178233648594645
15015        3        0.1639027639027639        0.17582417582417584        0.17196137196137196        0.15997335997335999        0.16656676656676656        0.16177156177156177
15016        1        0.16395844432605222        0.17581246670218434        0.1719499200852424        0.1599627064464571        0.16655567394778903        0.1617607884922749
15017        4        0.1639475261370447        0.17580075913964174        0.17193846973430113        0.16001864553506026        0.16654458280615303        0.16175001664779917
15018        1        0.1640031961646025        0.17578905313623652        0.17192702090824344        0.16000799041150618        0.16653349314156346        0.1617392462378479
15019        3        0.16399227644983022        0.17577734869165723        0.17198215593581465        0.159997336706838        0.16652240495372528        0.16172847726213463
15020        5        0.16398135818908122        0.17576564580559254        0.17197070572569906        0.1599866844207723        0.16657789613848203        0.16171770972037283
15021        2        0.1639704413820651        0.1758205179415485        0.1719592570401438        0.15997603355302575        0.1665668064709407        0.16170694361227614
15022        1        0.16402609506057783        0.17580881373984822        0.17194780987884437        0.15996538410331515        0.1665557182798562        0.16169617893755825
15023        5        0.1640151767290155        0.175797111096319        0.17193636424149636        0.15995473607135724        0.166611196165879        0.1616854156959329
15024        6        0.16400425985090522        0.17578541001064962        0.17192492012779553        0.159944089456869        0.16660010649627263        0.161741214057508
15025        1        0.16405990016638936        0.17577371048252913        0.1719134775374376        0.15993344425956738        0.16658901830282863        0.1617304492512479
15026        4        0.16404898176494076        0.17576201251164647        0.17190203647011845        0.15998935179023027        0.16657793158525222        0.1617196858778118
15027        1        0.16410461169894192        0.17575031609769082        0.17189059692553404        0.15997870499767086        0.1665668463432488        0.16170892393691355
15028        5        0.16409369177535268        0.17573862124035133        0.17187915890338035        0.15996805962203886        0.16662230503060954        0.16169816342826723
15029        6        0.16408277330494378        0.17572692793931732        0.17186772240335352        0.15995741566305144        0.16661121831126488        0.16175394237806906
15030        5        0.16407185628742516        0.17571523619427812        0.1718562874251497        0.15994677312042582        0.16666666666666666        0.16174318030605456
15031        1        0.1641274698955492        0.17570354600492316        0.17184485396846516        0.15993613199387932        0.1666555784711596        0.16173241966602356
15032        6        0.16411655135710485        0.17569185737094198        0.17183342203299629        0.15992549228312933        0.16664449175093135        0.1617881852048962
15033        6        0.16410563427126987        0.1756801702920242        0.17182199161843945        0.1599148539878933        0.16663340650568748        0.16184394332468569
15034        6        0.16409471863775443        0.1756684847678595        0.17181056272449116        0.1599042171078888        0.1666223227351337        0.16189969402687243
15035        5        0.16408380445626872        0.17565680079813767        0.171799135350848        0.15989358164283338        0.16667775191220485        0.16188892583970735
15036        4        0.164072891726523        0.17564511838254854        0.1717877094972067        0.15994945464219207        0.16666666666666666        0.161878159084863
15037        1        0.16412848307508146        0.17563343752078206        0.17177628516326396        0.15993881758329453        0.16665558289552437        0.1618673937620536
15038        6        0.1641175688256417        0.17562175821252826        0.17176486234871657        0.15992818193908764        0.16664450059848385        0.16192312807554196
15039        2        0.16410665602766142        0.17567657424030853        0.1717534410532615        0.15991754770928918        0.166633419775251        0.16191236119422833
15040        4        0.16409574468085106        0.17566489361702128        0.17174202127659574        0.15997340425531914        0.16662234042553192        0.16190159574468085
15041        4        0.16408483478492122        0.17565321454690513        0.17173060301841633        0.16002925337411075        0.16661126254903263        0.16189083172661392
15042        5        0.1640739263395825        0.17564153702965032        0.17171918627842042        0.16001861454593805        0.16666666666666666        0.16188006913974207
15043        2        0.16406301934454565        0.17569633716678854        0.17170777105630525        0.16000797713222098        0.16665558731635977        0.16186930798377983
15044        6        0.1640521137995214        0.17568465833554905        0.17169635735176814        0.15999734113267747        0.166644509438979        0.1619250199415049
15045        4        0.16404120970422068        0.17567298105682952        0.17168494516450647        0.16005317381189765        0.16663343303423064        0.16191425722831507
15046        5        0.1640303070583544        0.17566130533032034        0.17167353449421774        0.16004253622225176        0.16668882094908946        0.1619034959457663
15047        5        0.16401940586163355        0.1756496311557121        0.17166212534059946        0.1600319000465209        0.16674420150196054        0.16189273609357346
15048        3        0.16400850611376927        0.17563795853269537        0.1717171717171717        0.16002126528442318        0.1667331206804891        0.16188197767145135
15049        6        0.16399760781447273        0.17562628746096087        0.17170576118014486        0.1600106319356768        0.16672204133164994        0.16193767027709483
15050        4        0.16398671096345516        0.17561461794019934        0.17169435215946843        0.16006644518272425        0.1667109634551495        0.16192691029900333
15051        5        0.16397581556042787        0.17560294997010165        0.1716829446548402        0.16005581024516644        0.1667663278187496        0.16191615175071425
15052        5        0.16396492160510232        0.17559128355035875        0.17167153866595802        0.16004517672070157        0.16682168482593676        0.1619053946319426
15053        2        0.16395402909718992        0.17564605062113864        0.17166013419251977        0.16003454460904804        0.16681060253770014        0.1618946389424035
15054        6        0.16394313803640229        0.1756343828882689        0.17164873123422347        0.16002391390992426        0.1667995217218015        0.16195031220937955
15055        3        0.16393224842245102        0.1756227167054135        0.17170375290601128        0.1600132846230488        0.16678844237794752        0.16193955496512785
15056        5        0.16392136025504783        0.17561105207226355        0.171692348565356        0.16000265674814027        0.16684378320935175        0.1619287991498406
15057        3        0.1639104735339045        0.17559938898851032        0.17174736003187885        0.15999203028491732        0.16683270239755596        0.16191804476323304
15058        4        0.1638995882587329        0.17558772745384513        0.17173595431000133        0.1600478151148891        0.16682162305751097        0.1619072918050206
15059        3        0.16388870442924497        0.17557606746795937        0.17179095557473936        0.1600371870642141        0.16681054518892358        0.16189654027491865
15060        2        0.16387782204515272        0.1756308100929615        0.17177954847277557        0.1600265604249668        0.16679946879150068        0.16188579017264276
15061        3        0.16386694110616826        0.17561914879490073        0.17183453953920722        0.16001593519686608        0.1667883938649492        0.16187504149790852
15062        1        0.16392245385738946        0.1756074890452795        0.1718231310582924        0.16000531137963087        0.16677732040897622        0.16186429425043156
15063        1        0.16397795923786762        0.1755958308437894        0.17181172409214632        0.15999468897298014        0.16676624842328885        0.16185354842992764
15064        3        0.16396707381837494        0.17558417419012215        0.17186670207116303        0.15998406797663303        0.16675517790759425        0.1618428040361126
15065        4        0.16395618984400928        0.17557251908396945        0.17185529372718222        0.160039827414537        0.16674410886159974        0.1618320610687023
15066        6        0.16394530731448295        0.17556086552502323        0.17184388689765034        0.16002920483207222        0.16673304128501262        0.16188769414575865
15067        6        0.16393442622950818        0.17554921351297537        0.17183248158226588        0.16001858365965355        0.1667219751775403        0.16194331983805668
15068        4        0.16392354658879746        0.1755375630475179        0.17182107778072736        0.1600743297053358        0.16671091053889037        0.1619325723387311
15069        1        0.1639790297962705        0.17552591412834295        0.17180967549273343        0.160063706948039        0.16669984736877033        0.16192182626584378
15070        3        0.16396814863968148        0.17551426675514267        0.17186463171864633        0.16005308560053086        0.16668878566688786        0.1619110816191108
15071        4        0.1639572689270785        0.17550262092760932        0.17185322805387832        0.16010881826023488        0.1666777254329507        0.1619003383982483
15072        1        0.16401273885350318        0.17549097664543525        0.17184182590233546        0.16009819532908706        0.16666666666666666        0.1618895966029724
15073        5        0.16400185762621908        0.17547933390831288        0.17183042526371659        0.16008757380747032        0.16672195316128177        0.1618788562329994
15074        5        0.16399097784264297        0.1754676927159347        0.17181902613772057        0.16007695369510416        0.16677723232055194        0.16186811728804565
15075        1        0.16404643449419568        0.17545605306799336        0.17180762852404644        0.16006633499170814        0.16676616915422884        0.16185737976782752
15076        2        0.16403555319713453        0.17551074555585036        0.1717962324223932        0.16005571769700186        0.1667551074555585        0.16184664367206156
15077        3        0.16402467334350335        0.1754991045964051        0.17185116402467335        0.16004510181070505        0.16674404722424885        0.1618359090004643
15078        5        0.164013794933015        0.17548746518105848        0.17183976654728744        0.16003448733253747        0.16679931025334926        0.16182517575275235
15079        5        0.16400291796538233        0.17547582730950329        0.17182837058160355        0.16002387426221898        0.1668545659526494        0.16181444392864247
15080        3        0.16399204244031831        0.17546419098143237        0.17188328912466844        0.1600132625994695        0.16684350132625994        0.16180371352785147
15081        4        0.16398116835753598        0.17545255619653868        0.17187189178436443        0.16006896094423448        0.16683243816723028        0.16179298455009614
15082        2        0.16397029571674845        0.17550722715820183        0.1718604959554436        0.16005834769924412        0.16682137647526854        0.1617822569950935
15083        3        0.1639594245176689        0.17549559106278592        0.17191540144533582        0.160047735861566        0.16681031625008289        0.1617715308625605
15084        4        0.1639485547600106        0.17548395651020948        0.1719040042429064        0.16010342084327764        0.1667992574913816        0.16176080615221428
15085        3        0.1639376864434869        0.17547232350016573        0.1719588995691084        0.16009280742459397        0.16678820019887305        0.16175008286377196
15086        6        0.16392681956781122        0.17546069203234788        0.17194750099429934        0.16008219541296567        0.16677714437226568        0.16180564762031022
15087        2        0.16391595413269702        0.17551534433618346        0.1719361039305362        0.16007158480811295        0.166766090011268        0.16179492278120236
15088        4        0.1639050901378579        0.17550371155885472        0.17192470837751855        0.16012725344644752        0.16675503711558853        0.16178419936373276
15089        3        0.16389422758300748        0.1754920803234144        0.17197958777917688        0.16011664126184638        0.16674398568493604        0.1617734773676188
15090        5        0.1638833664678595        0.175480450629556        0.17196819085487078        0.1601060304837641        0.16679920477137178        0.16176275679257787
15091        3        0.16387250679212775        0.17546882247697304        0.17202306010204757        0.16009542111192102        0.16678815187860313        0.1617520376383275
15092        3        0.1638616485555261        0.17545719586535913        0.17207792207792208        0.16008481314603765        0.16677710045056984        0.1617413199045852
15093        1        0.16391704763797788        0.175445570794408        0.1720665209037302        0.1600742065858345        0.16676605048698073        0.1617306035910687
15094        1        0.16397243937988604        0.17543394726381342        0.1720551212402279        0.1600636014310322        0.16675500198754473        0.1617198886974957
15095        5        0.1639615766810202        0.1754223252732693        0.17204372308711494        0.16005299768135145        0.16681020205366015        0.16170917522358397
15096        2        0.16395071542130366        0.17547694753577106        0.17203232644409114        0.160042395336513        0.16679915209326973        0.1616984631690514
15097        2        0.1639398556004504        0.17553156256209843        0.17202093131085647        0.16003179439623766        0.16678810359674107        0.16168775253361595
15098        4        0.16392899721817458        0.17551993641541927        0.17200953768711089        0.16008742879851637        0.16677705656378328        0.16167704331699562
15099        6        0.16391814027419035        0.17550831180872906        0.17199814557255447        0.1600768262798861        0.16676601099410557        0.16173256507053446
15100        6        0.16390728476821192        0.17549668874172186        0.17198675496688742        0.1600662251655629        0.16675496688741723        0.1617880794701987
15101        4        0.16389643069995363        0.1754850672140918        0.17197536586980994        0.16012184623534864        0.1667439242434276        0.1617773657373684
15102        2        0.16388557806912993        0.1755396636207125        0.1719639782810224        0.16011124354390147        0.1667328830618461        0.16176665342338764
15103        3        0.1638747268754552        0.1755280407865987        0.1720188042110839        0.16010064225650533        0.1667218433423823        0.16175594252797457
15104        4        0.16386387711864406        0.1755164194915254        0.1720074152542373        0.16015625        0.16671080508474576        0.16174523305084745
15105        5        0.16385302879841113        0.175504799735187        0.17199602780536247        0.1601456471367097        0.16676597153260508        0.16173452499172458
15106        6        0.16384218191447106        0.1754931815172779        0.17198464186415993        0.16013504567721434        0.16675493181517279        0.16179001721170397
15107        3        0.1638313364665387        0.17548156483749255        0.17203945190971073        0.16012444562123518        0.16674389355927716        0.1617793076057457
15108        1        0.16388668255229016        0.17546994969552554        0.1720280646015356        0.1601138469684935        0.166732856764628        0.16176859941752714
15109        3        0.16387583559467866        0.17545833609107156        0.17208286451783705        0.1601032497187107        0.1667218214309352        0.16175789264676682
15110        5        0.16386499007279948        0.17544672402382527        0.17207147584381205        0.1600926538716082        0.16677696889477167        0.16174718729318333
15111        5        0.16385414598636755        0.17543511349348156        0.17206008867712264        0.16008205942690756        0.16683210905962545        0.16173648335649526
15112        2        0.16384330333509795        0.17548967707781896        0.17204870301746955        0.16007146638433034        0.16682106934886184        0.1617257808364214
15113        2        0.16383246211870575        0.17554423344140807        0.1720373188645537        0.16006087474359823        0.1668100310990538        0.16171507973268048
15114        2        0.16382162233690617        0.17559878258568215        0.17202593621807596        0.16005028450443298        0.16679899430991135        0.1617043800449914
15115        1        0.16387694343367515        0.17558716506781344        0.17201455507773736        0.1600396956665564        0.16678795898114457        0.1616936817730731
15116        6        0.16386610214342417        0.17557554908706008        0.17200317544323895        0.16002910822969038        0.16677692511246361        0.1617491399841228
15117        1        0.16392141297876564        0.175563934643117        0.17199179731428194        0.16001852219355692        0.16676589270357875        0.16173844016669975
15118        6        0.16391057018124092        0.17555232173567933        0.17198042069056754        0.16000793755787804        0.1667548617542003        0.1617938880804339
15119        2        0.16389972881804352        0.17560685230504663        0.17196904557179707        0.15999735432237583        0.16674383226403863        0.16178318671869832
15120        4        0.1638888888888889        0.17559523809523808        0.17195767195767195        0.16005291005291006        0.16673280423280423        0.16177248677248676
15121        2        0.16387805039349249        0.1756497586138483        0.17194629984789367        0.1600423252430395        0.16672177766020765        0.1617617882415184
15122        1        0.1639333421505092        0.17563814310276418        0.17193492924216375        0.16003174183309085        0.16671075254595952        0.1617510911255125
15123        5        0.1639225021490445        0.17562652912781856        0.17192356014018384        0.16002115982278647        0.16676585333597832        0.16174039542418833
15124        4        0.1639116635810632        0.17561491668870668        0.17191219254165566        0.1600766992859032        0.16675482676540598        0.16172970113726529
15125        5        0.16390082644628098        0.17560330578512395        0.171900826446281        0.16006611570247933        0.1668099173553719        0.1617190082644628
15126        2        0.1638899907444136        0.17565780774824805        0.17188946185376172        0.16005553351844506        0.1667988893296311        0.16170831680550046
15127        6        0.16387915647517684        0.17564619554439082        0.17187809876379984        0.16004495273352284        0.16678786276194885        0.16176373372116085
15128        2        0.16386832363828663        0.1757006874669487        0.1718667371760973        0.16003437334743523        0.16677683765203596        0.1617530407191962
15129        2        0.1638574922334589        0.1757551721858682        0.17185537709035628        0.16002379535990482        0.1667658139996034        0.16174234913080837
15130        5        0.16384666226040978        0.175743555849306        0.17184401850627892        0.16001321877065433        0.16682088565763384        0.16173165895571712
15131        1        0.16390192320401825        0.17573194104817924        0.1718326614235675        0.16000264357940652        0.1668098605511863        0.1617209701936422
15132        5        0.16389109172614327        0.17572032778218344        0.1718213058419244        0.1599920697858842        0.16686492201956118        0.16171028284430347
15133        5        0.16388026167977268        0.17570871605101435        0.17180995176105202        0.15998149738981035        0.16691997621092974        0.16169959690742086
15134        1        0.16393550944892296        0.17569710585436765        0.17179859918065282        0.1599709263909079        0.16690894674243426        0.1616889123827144
15135        5        0.1639246778989098        0.1756854971919392        0.17178724810042947        0.1599603567888999        0.1669639907499174        0.1616782292699042
15136        4        0.16391384778012685        0.17567389006342496        0.17177589852008457        0.16001585623678646        0.1669529598308668        0.16166754756871035
15137        4        0.1639030190922904        0.17566228446852084        0.17176455043932087        0.16007134835172096        0.16694193036929378        0.16165686727885314
15138        5        0.1638921918351169        0.17565068040692297        0.1717532038578412        0.16006077421059586        0.1669969612894702        0.16164618840005285
15139        3        0.16388136600832287        0.1756390778783275        0.17180791333641587        0.16005020146641125        0.16698593037849263        0.16163551093202985
15140        1        0.16393659180977543        0.17562747688243066        0.17179656538969618        0.16003963011889036        0.16697490092470277        0.16162483487450463
15141        3        0.1639257644805495        0.17561587741892873        0.17185126477775575        0.16002906016775642        0.1669638729278119        0.16161416022719768
15142        6        0.16391493858142914        0.17560427948751817        0.1718399154669132        0.1600184916127328        0.16695284638753136        0.1616695284638753
15143        2        0.16390411411213102        0.17565872020075282        0.17182856765502214        0.1600079244535429        0.1669418213035726        0.16165885227497853
15144        2        0.16389329107237188        0.17571315372424723        0.17181722134178554        0.1599973586899102        0.1669307976756471        0.16164817749603805
15145        6        0.1638824694618686        0.1757015516672169        0.17180587652690657        0.15998679432155827        0.16691977550346648        0.16170353251898317
15146        6        0.16387164928033804        0.17568995114221578        0.17179453321008847        0.15997623134821076        0.16690875478674239        0.1617588802324046
15147        6        0.1638608305274972        0.1756783521489404        0.17178319139103454        0.15996566976959134        0.1668977355251865        0.16181422063775006
15148        3        0.1638500132030631        0.1756667546870874        0.17183786638500131        0.1599551095854238        0.16688671771851069        0.16180353842091366
15149        4        0.16383919730675292        0.17565515875635354        0.17182652320285166        0.16001056175325104        0.16687570136642682        0.161792857614364
15150        1        0.16389438943894388        0.17564356435643563        0.1718151815181518        0.16        0.16686468646864686        0.1617821782178218
15151        5        0.1638835720414494        0.17563197148703055        0.17180384133060525        0.1599894396409478        0.16691967526895915        0.16177150023100786
15152        1        0.16393875395987328        0.17562038014783526        0.17179250263991552        0.15997888067581836        0.16690865892291445        0.16176082365364308
15153        1        0.1639939285949977        0.17560879033854682        0.1717811654457863        0.15996832310433579        0.16689764403088497        0.16175014848544841
15154        3        0.16398310677048963        0.17559720205886234        0.1718358189256962        0.1599577669262241        0.16688663059258282        0.16173947472614492
15155        2        0.16397228637413394        0.17565160013196965        0.171824480369515        0.15994721214120752        0.1668756186077202        0.16172880237545365
15156        3        0.16396146740564793        0.17564001055687517        0.17187912377936132        0.15993665874901028        0.1668646080760095        0.1617181314330958
15157        4        0.16395064986474897        0.175628422511051        0.17186778386224186        0.1599920828660025        0.16685359899716304        0.16170746189879265
15158        3        0.1639398337511545        0.17561683599419448        0.17192241720543608        0.15998152790605621        0.16684259137089325        0.16169679377226548
15159        5        0.1639290190645821        0.17560525100600302        0.17191107592849134        0.15997097433867669        0.16689755260901115        0.1616861270532357
15160        3        0.16391820580474933        0.17559366754617414        0.17196569920844326        0.15996042216358838        0.16688654353562005        0.1616754617414248
15161        1        0.16397335268122157        0.1755820856144054        0.17195435657278543        0.1599498713805158        0.1668755359145175        0.16166479783655432
15162        4        0.16396253792375676        0.1755705052103944        0.17194301543332013        0.16000527634876666        0.16686452974541618        0.16165413533834586
15163        6        0.1639517245927587        0.17555892633383896        0.17193167578975138        0.1599947239992086        0.16685352502802875        0.16170942425641363
15164        2        0.16394091268794514        0.17561329464521236        0.17192033764178316        0.15998417304141388        0.16684252176206807        0.16169876022157742
15165        5        0.16393010220903395        0.17560171447411804        0.17190900098911968        0.15997362347510716        0.16689746125947907        0.1616880975931421
15166        3        0.1639192931557431        0.17559013583014638        0.17196360279572728        0.1599630753000132        0.16688645654754056        0.16167743637082949
15167        3        0.1639084855277906        0.17557855871299533        0.1720181974022549        0.15995252851585678        0.16687545328674094        0.16166677655436143
15168        2        0.16389767932489452        0.17563291139240506        0.17200685654008438        0.15994198312236288        0.16686445147679324        0.16165611814345993
15169        6        0.16388687454677303        0.17562133298173907        0.17199551717318215        0.1599314391192564        0.1668534511174105        0.16171138506163887
15170        6        0.16387607119314437        0.17560975609756097        0.17198417930125248        0.15992089650626237        0.16684245220830587        0.16176664469347396
15171        2        0.16386526926372685        0.17566409597257926        0.17197284292399972        0.15991035528310593        0.16683145474919253        0.1617559818073957
15172        4        0.16385446875823886        0.17565251779593988        0.1719615080411284        0.15996572633799103        0.16682045873978382        0.16174532032691802
15173        5        0.16384366967639888        0.17564094114545575        0.17195017465234297        0.1599551835497265        0.16687537072431294        0.161734660251763
15174        5        0.1638328720179254        0.1756293660208251        0.1719388427573481        0.15994464215104784        0.16693027547120073        0.16172400158165282
15175        6        0.16382207578253707        0.1756177924217463        0.17192751235584844        0.15993410214168038        0.16691927512355847        0.16177924217462933
15176        3        0.16381128096995257        0.17560622034791776        0.17198207696362677        0.1599235635213495        0.1669082762256194        0.16176858197153401
15177        2        0.16380048757989063        0.17566053897344666        0.17197074520656255        0.1599130262897806        0.16689727877709692        0.16175792317322263
15178        2        0.1637896956120701        0.17571485044142837        0.1719594149426802        0.15990249044669916        0.16688628277770456        0.1617472657794176
15179        5        0.1637789050662099        0.17570327426049148        0.17194808617168456        0.15989195599183081        0.16694116871994202        0.16173660978984122
15180        6        0.16376811594202897        0.1756916996047431        0.17193675889328064        0.15988142292490118        0.16693017127799736        0.16179183135704875
15181        2        0.16375732823924644        0.17574599828733284        0.17192543310717345        0.159870891245636        0.16691917528489558        0.1617811738357157
15182        5        0.16374654195758134        0.1757344223422474        0.1719141088130681        0.15986036095376102        0.16697404821499143        0.1617705177183507
15183        3        0.16373575709675295        0.17572284792201803        0.17196864914707238        0.15984983204900216        0.16696305078047816        0.1617598630046763
15184        3        0.1637249736564805        0.1757112750263435        0.1720231822971549        0.15983930453108536        0.16695205479452055        0.16174920969441517
15185        5        0.16371419163648337        0.17569970365492263        0.17201185380309517        0.15982877839973658        0.16700691471847218        0.1617385577872901
15186        1        0.1637692611615962        0.17568813380745424        0.17200052680100092        0.15981825365468194        0.16699591729224286        0.16172790728302383
15187        3        0.1637584776453546        0.17567656548363733        0.17205504707973926        0.1598077302956476        0.16698492131428194        0.1617172581813393
15188        4        0.16374769554911772        0.17566499868317093        0.17204371872530946        0.15986304977613905        0.1669739267843034        0.16170661048195945
15189        4        0.16373691487260517        0.17565343340575418        0.1720323918625321        0.15991836197248008        0.1669629337020212        0.16169596418460727
15190        6        0.16372613561553653        0.17564186965108625        0.17202106649111257        0.15990783410138248        0.16695194206714944        0.16175115207373272
15191        4        0.1637153577776315        0.17563030741886643        0.17200974261075636        0.15996313606740833        0.16694095187940228        0.16174050424593509
15192        5        0.1637045813586098        0.1756187467087941        0.17199842022116904        0.15995260663507108        0.16699578725645076        0.1617298578199052
15193        6        0.16369380635819128        0.17560718752056867        0.17198709932205622        0.1599420785888238        0.16698479562956625        0.1617850325807938
15194        5        0.16368303277609583        0.17559562985388968        0.1719757799131236        0.15993155192839278        0.16703962090298802        0.16177438462551008
15195        2        0.16367226061204343        0.17564988483053637        0.171964461994077        0.15992102665350444        0.16702862783810463        0.16176373807173414
15196        3        0.16366148986575416        0.17563832587523032        0.17201895235588313        0.15991050276388524        0.1670176362200579        0.16175309291918927
15197        3        0.16365072053694807        0.1756267684411397        0.17207343554648943        0.1598999802592617        0.16700664604856222        0.16174244916759886
15198        5        0.16363995262534545        0.1756152125279642        0.1720621134359784        0.15988945913936045        0.16706145545466508        0.16173180681668642
15199        3        0.1636291861306665        0.17560365813540366        0.17211658661754062        0.15987893940390815        0.16705046384630567        0.1617211658661754
15200        3        0.16361842105263158        0.17559210526315788        0.17217105263157895        0.15986842105263158        0.16703947368421052        0.16171052631578947
15201        5        0.16360765739096111        0.17558055391092692        0.17215972633379384        0.15985790408525755        0.1670942701138083        0.1616998881652523
15202        5        0.16359689514537562        0.17556900407841072        0.172148401526115        0.15984738850151295        0.1671490593342981        0.16168925141428758
15203        1        0.16365191080707756        0.17555745576530948        0.17213707820824836        0.15983687430112478        0.1671380648556206        0.1616786160626192
15204        6        0.16364114706656144        0.17554590897132333        0.17212575637990002        0.15982636148382004        0.1671270718232044        0.16173375427519074
15205        3        0.16363038474186123        0.17553436369615258        0.17218020388030253        0.15981585004932589        0.16711608023676422        0.16172311739559356
15206        2        0.16361962383269762        0.17558858345389977        0.17216888070498487        0.15980533999736946        0.16710509009601474        0.16171248191503354
15207        3        0.16360886433879135        0.1755770368909055        0.17222331820871967        0.15979483132767805        0.16709410140067074        0.16170184783323469
15208        1        0.16366386112572331        0.17556549184639664        0.17221199368753287        0.15978432403997897        0.16708311415044713        0.1616912151499211
15209        2        0.16365310013807613        0.1756196988625156        0.1722006706555329        0.1597738181339996        0.16707212834505886        0.16168058386481687
15210        3        0.1636423405654175        0.17560815253122947        0.1722550953320184        0.15976331360946747        0.1670611439842209        0.16166995397764627
15211        2        0.16363158240746828        0.1756623496154099        0.17224377095522977        0.15975281046611006        0.16705016106764842        0.16165932548813358
15212        2        0.1636208256639495        0.1757165395740205        0.17223244806731527        0.15974230870365502        0.16703917959505654        0.16164869839600315
15213        4        0.16361007033458227        0.175704989154013        0.17222112666798134        0.15979754157628345        0.16702819956616052        0.16163807270097943
15214        6        0.16359931641908768        0.1756934402523991        0.1722098067569344        0.1597870382542395        0.1670172209806757        0.1616931773366636
15215        6        0.16358856391718699        0.1756818928688794        0.17219848833388104        0.15977653631284916        0.16700624383831744        0.16174827472888598
15216        6        0.16357781282860148        0.17567034700315456        0.17218717139852788        0.15976603575184017        0.16699526813880125        0.16180336487907465
15217        4        0.1635670631530525        0.17565880265492542        0.17217585595058157        0.15982125254649404        0.1669842938818427        0.16179273181310377
15218        5        0.16355631489026154        0.17564725982389276        0.17216454198974898        0.15981075042712578        0.16703903272440532        0.16178210014456565
15219        1        0.16361127537945988        0.17563571850975754        0.17215322951573692        0.15980024968789014        0.1670280570339707        0.16177146987318483
15220        3        0.1636005256241787        0.17562417871222077        0.17220762155059133        0.1597897503285151        0.16701708278580815        0.16176084099868593
15221        4        0.16358977728138754        0.1756126404309835        0.17219630773273767        0.15984495105446422        0.1670061099796334        0.16175021352079363
15222        4        0.16357903035080804        0.17560110366574694        0.17218499540139273        0.15990014452765733        0.16699513861516227        0.1617395874392327
15223        1        0.16363397490639164        0.17558956841621232        0.17217368455626356        0.15988964067529396        0.16698416869211063        0.16172896275372792
15224        4        0.16362322648449817        0.1755780346820809        0.17216237519705727        0.159944823962165        0.16697320021019443        0.1617183394640042
15225        6        0.16361247947454843        0.1755665024630542        0.17215106732348112        0.1599343185550082        0.16696223316912973        0.16177339901477833
15226        2        0.16360173387626428        0.1756206488900565        0.17213976093524236        0.15992381452778143        0.1669512675686326        0.16176277420202287
15227        4        0.16359098968936758        0.17560911538714127        0.17212845603204832        0.1599789846982334        0.16694030340841925        0.1617521507847902
15228        3        0.16358024691358025        0.17559758339900183        0.17218282111899133        0.1599684791174153        0.16692934068820595        0.16174152876280537
15229        6        0.16356950554862434        0.17558605292533983        0.17217151487293977        0.15995797491627817        0.16691837940770898        0.16179657232910893
15230        5        0.16355876559422194        0.17557452396585685        0.1721602101116218        0.15994747209455024        0.166973079448457        0.16178594878529218
15231        4        0.1635480270500952        0.17556299652025475        0.17214890683474493        0.160002626222835        0.16696211673560502        0.1617753266364651
15232        3        0.1635372899159664        0.17555147058823528        0.172203256302521        0.15999212184873948        0.16695115546218486        0.16176470588235295
15233        5        0.16352655419155782        0.17553994616950042        0.1721919516838443        0.15998161885380424        0.16700584257861223        0.16175408652268103
15234        2        0.16351581987659183        0.17559406590521204        0.17218064854929763        0.15997111723775764        0.16699487987396613        0.16174346855717475
15235        4        0.16350508697079094        0.17558254020347883        0.1721693468985888        0.16002625533311454        0.16698391860846734        0.16173285198555956
